,Unnamed: 0,movie_title,overview,genre
5047,5047,Hamburger Hill,men bravo compani face battl that s uphil … hamburg hill fourteen warweari soldier battl mudcov mound earth name chew soldier like chop meat fight countri fellow soldier live war hell wors hamburg hill tell way way realli raw gritti total unrel dramat depict one fiercest battl america bloodiest war happen hamburg hill war worst men best,"['Action', 'Drama', 'War']"
5048,5048,Cry-Baby,prim proper schoolgirl goe societi grandmoth wish date motorcyclerid juvenil delinqu,"['Comedy', 'Romance']"
5049,5049,Over the Hedge,scheme raccoon fool mismatch famili forest creatur help repay debt food invad new suburban sprawl pop hibern – learn lesson famili,"['Animation', 'Comedy', 'Family']"
5050,5050,No Reservations,master chef kate armstrong run life kitchen intimid intens howev recip disast may work becom guardian young niec cross fork brash souschef join staff though romanc bloom face rivalri kate need look outsid kitchen find true happi,"['Comedy', 'Drama', 'Romance']"
5051,5051,Mistress America,traci lone colleg freshman new york rescu solitud soontob stepsist brook adventur gal town entangl alluringli mad scheme,['Comedy']
5052,5052,Wish I Was Here,aidan bloom struggl actor father husband 35 year old still tri find purpos life wife bare get financi aidan pass time fantas great futurist spaceknight he d alway dream he d littl kid ail father longer afford pay privat school two kid avail public school last leg aidan reluctantli agre attempt homeschool teach life way aidan gradual discov part could nt find,"['Comedy', 'Drama']"
5053,5053,License to Drive,teenag le anderson think life ca nt get wors flunk driver exam he s wrong even though did nt receiv licens le refus break date cool merced lane decid lift famili prize luxuri car occas unfortun merced sneak booz along pass drunk confus le make bad decis enlist rebelli friend dean help,"['Comedy', 'Family']"
5054,5054,Something Wild,freespirit woman kidnap yuppi weekend adventur fun quickli take danger turn excon husband show,"['Comedy', 'Crime', 'Romance']"
5055,5055,A Night at the Roxbury,despit well adulthood brother doug steve butabi still live home work flower shop own dad exist hit women disco though they re routin unsuccess chanc runin richard grieco get insid swank roxburi club mistaken high roller meet dream women vivica cambi resolv open club,"['Comedy', 'Music', 'Romance']"
5056,5056,The Curse of Bridge Hollow,halloweenh dad reluctantli team teenag daughter evil spirit wreak havoc make town decor come life,"['Adventure', 'Comedy', 'Family', 'Horror']"
5057,5057,Død Snø 2,gruesom nazi zombi back finish mission hero will die gather armi give final fight,"['Action', 'Comedy', 'Horror']"
5058,5058,Stripes,john winger indol sad sack 30 impuls join us armi lose job girlfriend apart,"['Action', 'Comedy']"
5059,5059,Le Renard et l'Enfant,young girl 10 year live solitari peasant hous edg jurass mountain east franc one day autumn way school forest observ hunt fox cours fox flee girl feel strong desir meet fox,"['Adventure', 'Family']"
5060,5060,Dragged Across Concrete,two policemen one oldtim volatil younger partner find suspend video strongarm tactic becom media caus du jour low cash option two embitt soldier descend crimin underworld gain due instead find far want await shadow,"['Action', 'Crime', 'Thriller']"
5061,5061,Halloween II,fail kill stubborn survivor lauri take bullet six former psychiatrist dr sam loomi michael myer follow lauri haddonfield memori hospit she s admit myer attempt life institut prove particularli suit serial killer howev myer cut stab slash way hospit staff reach favorit victim,"['Horror', 'Thriller']"
5062,5062,Find Me Guilty,base true stori jack dinorscio mobster defend court would longest mafia trial us histori,"['Comedy', 'Crime', 'Drama']"
5063,5063,The Simpsons in Plusaversary,simpson host disney day parti everyon list … except homer friend across servic music fit disney princess plusaversari springfield event year,"['Animation', 'Comedy', 'Fantasy']"
5064,5064,Homeward Bound II: Lost in San Francisco,pet accident get separ vacat owner chanc shadow sassi navig mean street san francisco tri find home across golden gate bridg road block seri hazard man beast,"['Adventure', 'Comedy', 'Drama', 'Family']"
5065,5065,The Gauntlet,phoenix cop ben shockley well way becom derelict assign transport wit la vega wit turn belliger prostitut mob tie — and incrimin inform regard highrank figur,"['Action', 'Crime', 'Drama', 'Thriller']"
5066,5066,Kalifornia,journalist duo go tour serial killer murder site two companion unawar one serial killer,"['Crime', 'Thriller']"
5067,5067,James and the Giant Peach,young orphan boy jame spill magic bag crocodil tongu find possess giant peach fli away strang land,"['Adventure', 'Animation', 'Family', 'Fantasy']"
5068,5068,The Vast of Night,dawn spacerac two radioobsess teen discov strang frequenc airwav becom import night live histori small town,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']"
5069,5069,The Lost Daughter,woman seasid vacat take dark turn obsess young mother forc confront secret past,['Drama']
5070,5070,Shaft,jj aka john shaft jr may cyber secur expert degre mit uncov truth behind best friend ’s untim death need educ dad provid absent throughout jj ’s youth legendari lockedandload john shaft agre help progeni navig harlem ’s heroininfest underbelli,"['Action', 'Crime']"
5071,5071,I Don't Feel at Home in This World Anymore,depress woman burglar find new sens purpos track thiev alongsid obnoxi neighbor soon find danger depth pack degener crimin,"['Comedy', 'Crime', 'Drama', 'Thriller']"
5072,5072,Halloween,lauri strode come final confront michael myer mask figur haunt sinc narrowli escap kill spree halloween night four decad ago,"['Horror', 'Thriller']"
5073,5073,The Homesman,three women live edg american frontier driven mad harsh pioneer life task save fall piou independentmind mari bee cuddi transport women cover wagon iowa soon realiz daunt journey employ lowlif drifter georg brigg join unlik pair three women head east wait minist wife offer take women group first must travers harsh nebraska territori mark stark beauti psycholog peril constant threat,"['Drama', 'Western']"
5074,5074,I'm Not There,six actor portray six persona music legend bob dylan scene depict variou stage life chronicl rise unknown folksing intern icon reveal dylan constantli reinvent,"['Drama', 'Music']"
5075,5075,Silent Hill,rose desper mother take adopt daughter sharon town silent hill attempt cure ailment violent car crash sharon disappear rose begin desper search get back descend center twist realiti town terribl secret pursu grotesqu deform creatur townspeopl stuck perman purgatori rose begin uncov truth behind apocalypt disast burn town 30 year earlier,"['Horror', 'Mystery']"
5076,5076,The Giver,seemingli perfect commun without war pain suffer differ choic young boy chosen learn elderli man true pain pleasur real world,"['Drama', 'Science Fiction']"
5077,5077,Pandorum,two crew member wake abandon spacecraft idea long they ve asleep mission two soon discov they re actual alon – realiti situat horrifi could imagin,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']"
5078,5078,Regarding Henry,respect lawyer henri turner surviv conveniencestor shoot find lost memori seriou speech mobil issu also lose job — where longer fit in — hi love wife daughter give love support,"['Drama', 'Romance']"
5079,5079,Apt Pupil,one day 1984 todd bowden brilliant high school boy fascin histori nazism stumbl across old man whose appear resembl kurt dussand want nazi war crimin month later todd decid knock door,"['Drama', 'Thriller']"
5080,5080,Puss in Boots,long even met shrek notori fighter lover outlaw puss boot becom hero set adventur tough street smart kitti softpaw mastermind humpti dumpti save town true stori cat myth legend boot,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
5081,5081,The Conspirator,mari surratt lone femal charg coconspir assassin trial abraham lincoln whole nation turn forc reli reluct lawyer uncov truth save life,"['Crime', 'Drama', 'History']"
5082,5082,回路,immens citi tokyo dark afterlif lurk inhabit desper tri escap sad isol modern world,"['Horror', 'Mystery', 'Thriller']"
5083,5083,The American President,widow us presid andrew shepherd one world power men anyth want covet sydney ellen wade washington lobbyist shepherd attempt court spark wild rumor decim approv rate,"['Comedy', 'Drama', 'Romance']"
5084,5084,Dan in Real Life,advic columnist dan burn expert relationship somehow struggl succeed brother son singl parent three precoci daughter thing get even complic dan find woman fall love actual brother new girlfriend,"['Comedy', 'Drama', 'Romance']"
5085,5085,Nell,remot woodland cabin small town doctor discov nell — beauti young hermit woman mani secret,"['Drama', 'Thriller']"
5086,5086,Get the Gringo,career crimin nab mexican author place tough prison learn surviv help 9yearold boy,"['Action', 'Crime', 'Drama', 'Thriller']"
5087,5087,The People Under the Stairs,trap insid fortifi home own mysteri coupl young boy quickli learn true natur homicid inhabit secret creatur hidden deep within wall,"['Comedy', 'Horror']"
5088,5088,Jurassic World: Fallen Kingdom,three year jurass world destroy isla nublar sit abandon island dormant volcano begin roar life owen clair mount campaign rescu remain dinosaur extinctionlevel event,"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
5089,5089,Prometheus,team explor discov clue origin mankind earth lead journey darkest corner univers must fight terrifi battl save futur human race,"['Adventure', 'Mystery', 'Science Fiction']"
5090,5090,Brewster's Millions,brewster age minorleagu basebal player stand inherit 300 million dollar success spend 30 million dollar 30 day without anyth show without tell anyon he s task that s lot harder sound,['Comedy']
5091,5091,Haunted Mansion,woman son enlist motley crew socal spiritu expert help rid home supernatur squatter,"['Comedy', 'Family', 'Fantasy', 'Horror']"
5092,5092,The Son of Bigfoot,teenag outsid adam set epic dare quest uncov mysteri behind longlost dad find none legendari bigfoot hide deep forest year protect famili hairco giant corpor eager run scientif experi special dna father son start make lost time boy initi disbelief adam soon discov gift superpow beyond imagin littl know hairco tail adam trace led bigfoot,"['Animation', 'Comedy', 'Family']"
5093,5093,The Man with the Iron Heart,third reich peak 1942 czech resist london plan ambiti militari oper wwii – anthropoid two young recruit sent pragu assassin ruthless nazi leader – reinhardt heydrich head ss gestapo architect final solut,"['Action', 'History', 'Thriller', 'War']"
5094,5094,狄仁傑之通天帝國,futur empress wu zetian two courtier die mysteri fire get di renji former detect rebel releas prison solv mysteri fire,"['Action', 'Adventure', 'Drama', 'Mystery']"
